tweet,user,location,date
"RT @FRANK_OKAY: @cta I know there are special circumstances, but the blue line between Logan square and Damien is over lcrowded most days.…",transit_tweets,,2019-11-04 17:56:00
RT @cta: [Significant Delays] 63rd-bound Green and Loop-bound Pink Line trains are standing at Ashland/Lake due to a sick employee. Crews w…,transit_tweets,,2019-11-04 17:53:15
@jbrd77 @cta Not funny but ok.,MeDicenAmbi,"Albany Park, Chicago",2019-11-04 17:49:40
RT @cta: [Significant Delays] 63rd-bound Green and Loop-bound Pink Line trains are standing at Ashland/Lake due to a sick employee. Crews w…,huskeeman82,"Chicago, IL",2019-11-04 17:45:49
RT @cta: [Significant Delays] 63rd-bound Green and Loop-bound Pink Line trains are standing at Ashland/Lake due to a sick employee. Crews w…,TotalTrafficCHI,"Chicago, IL",2019-11-04 17:43:23
RT @cta: [Significant Delays] 63rd-bound Green and Loop-bound Pink Line trains are standing at Ashland/Lake due to a sick employee. Crews w…,MikePTraffic,"Chicago, IL",2019-11-04 17:43:20
"Lunchtime read: Colorful murals by @DePaulU muralist Brother Mark Elder, C.M., beautify @cta Fullerton 'L' station.… https://t.co/l3Bb6mMsNR",DePaulNewsroom,DePaul University | Chicago,2019-11-04 17:40:21
"I'm at @CTA - Monroe (Red) in Chicago, IL https://t.co/E6lgCtl97W https://t.co/6yFPMNyxKA",BillDaley,Chicago,2019-11-04 17:30:38
RT @CWBChicago: WOW! @AldTomTunney asks Chicago Police leadership about rising crime on @CTA. Commander of CTA unit starts off by claiming…,REMILOVESPORTS,SouthSide Chicago ,2019-11-04 17:27:32
RT @CWBChicago: WOW! @AldTomTunney asks Chicago Police leadership about rising crime on @CTA. Commander of CTA unit starts off by claiming…,russzwolinski,"Chicago, IL USA",2019-11-04 17:27:21
@FRANK_OKAY @cta I know developers are planning on cramming in as many high rises as they can along that corridor,anillogic,"Chicago, IL",2019-11-04 17:22:54
@MeDicenAmbi @cta That’s messed up.. 😂🤣😳 https://t.co/JHKF40IIMW,jbrd77,Chi-Town,2019-11-04 17:07:28
@CWBChicago @AldTomTunney @cta Perception is what tourist have of the city too. This might become a problem. Tribun… https://t.co/aovyi8WcCB,triciaander_21,,2019-11-04 17:05:26
RT @IBEW: How #IBEW electricians keep the @CTA running on time. https://t.co/jFndZGbiVy,Jpritch19125,"Philadelphia, PA",2019-11-04 17:01:41
"@cta https://t.co/D3f0p40iOz Brown Line train #413 at around 9:45am this morning, I believe it was the second to la… https://t.co/6vyZWBGu0v",MeDicenAmbi,"Albany Park, Chicago",2019-11-04 17:00:32
RT @CWBChicago: WOW! @AldTomTunney asks Chicago Police leadership about rising crime on @CTA. Commander of CTA unit starts off by claiming…,speedymonkey3D,✶✶✶✶,2019-11-04 16:58:29
"I'm at @CTA - Loyola in Chicago, IL https://t.co/T75chXxVqd https://t.co/yEVAC9nt20",BillDaley,Chicago,2019-11-04 16:53:54
RT @cta: [Significant Delays] Harlem-bound Green and 54th/Cermak-bound Pink Line trains are standing at Ashland/Lake due to police activity…,itsmetyrinh,"Chicago, IL",2019-11-04 16:48:06
"@CWBChicago @AldTomTunney @cta If she didnt see it, it didnt happen. 😂",Blumaeby_,"Chicago, IL",2019-11-04 16:47:19
@MeDicenAmbi @cta that's disgusting!,IsabelSDieppa,"Chicago, IL",2019-11-04 16:45:59
@CWBChicago @AldTomTunney @cta Have they ridden the CTA?,ryancerceo,Chicago,2019-11-04 16:44:19
"@cta That's what I thought. Understandable, but it is disappointing when missing the train I was expecting to catch… https://t.co/NPd7pAuXp9",KatiMiddleton,"Chicago, IL",2019-11-04 16:43:07
"@CWBChicago @AldTomTunney @cta My guess is that these ""perceived"" assaults hurt CTA riders as bad as any other types of assaults.",TomSkallas13,"Chicago, IL",2019-11-04 16:42:44
@CWBChicago @AldTomTunney @cta Lmao this city truly run by a bunch of lunatics!,koadmedia,Chicago | Ann Arbor ,2019-11-04 16:41:56
"@AldTomTunney @cta ...""Crime is down.""",CWBChicago,Wrigleyville-Boystown Chicago,2019-11-04 16:41:18
"@AldTomTunney @cta ..""perception"" AGAIN.",CWBChicago,Wrigleyville-Boystown Chicago,2019-11-04 16:41:08
RT @CWBChicago: WOW! @AldTomTunney asks Chicago Police leadership about rising crime on @CTA. Commander of CTA unit starts off by claiming…,irritatedwoman,Free @GenFlynn,2019-11-04 16:41:06
WOW! @AldTomTunney asks Chicago Police leadership about rising crime on @CTA. Commander of CTA unit starts off by c… https://t.co/6XJAUI78m2,CWBChicago,Wrigleyville-Boystown Chicago,2019-11-04 16:40:54
@cta Hands up 🙏🏼🙏🏼 red catches a break this week,x_ajdin773_x,"Chicago, IL",2019-11-04 16:17:59
"@WCityMike @cta Hi Mike, we'll have more to share soon, stay tuned!",VentraChicago,"Chicago, IL",2019-11-04 16:09:35
Wtf @cta the pink line train just went around the loop stops 2 times and now I’m about to be hella late for work. Smdh,whatsupalisa,"Chicago, IL",2019-11-04 16:03:16
RT @cta: [Minor Delays] Harlem-bound Green &amp; 54th-bound Pink Line trains are running w/delays following earlier police activity at Ashland/…,transit_tweets,,2019-11-04 15:54:03
RT @MeDicenAmbi: Just got off the Brown line at Belmont and this man is JERKING OFF!!!! Fix it now @cta https://t.co/2k9vDnxiFn,LilyLulu,"Chicago, IL",2019-11-04 15:53:24
RT @cta: [Significant Delays] Harlem-bound Green and 54th/Cermak-bound Pink Line trains are standing at Ashland/Lake due to police activity…,transit_tweets,,2019-11-04 15:51:02
RT @cta: [Significant Delays] Harlem-bound Green and 54th/Cermak-bound Pink Line trains are standing at Ashland/Lake due to police activity…,FantasticJoel03,New York City,2019-11-04 15:50:20
Just got off the Brown line at Belmont and this man is JERKING OFF!!!! Fix it now @cta https://t.co/2k9vDnxiFn,MeDicenAmbi,"Albany Park, Chicago",2019-11-04 15:49:12
RT @cta: [Significant Delays] Harlem-bound Green and 54th/Cermak-bound Pink Line trains are standing at Ashland/Lake due to police activity…,JasonBXNY0619,Bronx NY & Brooklyn NY,2019-11-04 15:46:24
RT @IBEW: How #IBEW electricians keep the @CTA running on time. https://t.co/jFndZGbiVy,tomguilfoyle11,teeuwest@gmail.com,2019-11-04 15:45:25
RT @cta: [Significant Delays] Harlem-bound Green and 54th/Cermak-bound Pink Line trains are standing at Ashland/Lake due to police activity…,huskeeman82,"Chicago, IL",2019-11-04 15:41:33
@cta What about the Red Line??? Been waiting at Thorndale....you guys just ran express from Granville! WTF CTA,wearsallblack1,"Chicago, IL",2019-11-04 15:18:53
@cta Care to address the red line as well?? Been waiting at thorndale,wearsallblack1,"Chicago, IL",2019-11-04 15:16:22
RT @IBEW: How #IBEW electricians keep the @CTA running on time. https://t.co/jFndZGbiVy,karman1955,,2019-11-04 15:11:34
@cta it’s weekday right? PLEASE no more red line bull crap let’s have a clean week FOR ONCE,x_ajdin773_x,"Chicago, IL",2019-11-04 15:08:17
RT @IBEW: How #IBEW electricians keep the @CTA running on time. https://t.co/jFndZGbiVy,marti431uew,,2019-11-04 15:07:07
Standing room only for the past 6 stops on the #hydeparkexpress bus heading south to @UChicago. About 7 more stops… https://t.co/f6R2ZRhLiY,AliaPoulos,"Chicago, IL",2019-11-04 15:02:09
How #IBEW electricians keep the @CTA running on time. https://t.co/jFndZGbiVy,IBEW,,2019-11-04 14:59:00
"@FRANK_OKAY @cta They don't, but they will be happy to link you to the landing page detailing where the money is go… https://t.co/zwIUKDapef",jenawithonen,"Chicago, IL",2019-11-04 14:51:57
@cta running trains 15+ minutes between on the blue line during rush hour is bullshit. Get your shit together. @CTAFails,ExDCDarian,,2019-11-04 14:47:03
"@cta I know there are special circumstances, but the blue line between Logan square and Damien is over lcrowded mos… https://t.co/kL3pi54QR0",FRANK_OKAY,Chicago,2019-11-04 14:45:53
"I think the renovations have been considered ""done"" for around 4 months now at the Jefferson Park Station. @cta, ar… https://t.co/xmaY97wdKH",findapollo,"Chicago, USA",2019-11-04 14:41:10
@cta bus 2016 on Fullerton route 74 is refusing to drive past Damen Ave. he’s letting some people know before they… https://t.co/h45w0s8AxJ,kirbaqueen,,2019-11-04 14:36:25
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are standing near Washington due to debris on the tracks. Crews working to…,FernBallew,"Chicago, IL",2019-11-04 14:31:55
School is back in session congrats .@CTULocal1 but why does this mean a decline in the reliability of the .@cta wit… https://t.co/JlER4UIQwJ,TroyJBrown,"Chicago, IL",2019-11-04 14:22:58
RT @cta: [Significant Delays] Blue Line trains are running w/residual delays following earlier debris on the tracks near Washington. Servic…,transit_tweets,,2019-11-04 14:05:01
RT @cta: [Significant Delays] Blue Line trains are standing near Washington due to debris on the tracks. Crews working to restore service.,transit_tweets,,2019-11-04 14:00:28
RT @cta: [Significant Delays] Blue Line trains are standing near Washington due to debris on the tracks. Crews working to restore service.,rozvaronABC7,Chicago,2019-11-04 13:54:04
"Impressed w/the @cta ’s service this morning on the purple line. Running ~10-15 min behind, and the conductor gave… https://t.co/70bYi2nUwC",_janetyim,"Chicago, IL",2019-11-04 13:47:57
@cta can you explain why on a day when the weather isn’t bad my train is having an equipment failure? I’ve traveled… https://t.co/aXywT2YmjT,ThisBrianWalter,,2019-11-04 13:46:30
@cta is the 18th bus even operating today? Wow this route is always delayed. Getting to work on time it’s a mission.,arcepr_,Earth,2019-11-04 13:46:22
RT @cta: [Significant Delays] Forest Park-bound Blue Line trains are standing near Washington due to debris on the tracks. Crews working to…,itsmetyrinh,"Chicago, IL",2019-11-04 13:45:50
⁦@cta⁩ I work for you. Please reach out to @earnin! They can help all our employees #paydayrevolution https://t.co/QW3rE4MLPG,VIP_DSTREETS,,2019-11-04 13:32:25
Riding the @cta gotta stay on yo 💩😂 https://t.co/lzpF8eCbdQ,djjuharris_,"Chicago, IL",2019-11-04 13:32:22
"Shout out to @cta train driver of the Loop bound train 3413. He was courteous, communicated clearly and had the saf… https://t.co/0JOVvTg6pe",hungry_harrys,"Chicago, IL",2019-11-04 13:29:49
Hey @cta a nearly empty #66 bus just passed at least a half dozen people standing at the eastbound Chicago/Milwaukee stop. WTactualF,mrsbshi,,2019-11-04 13:16:26
RT @cta: [Minor Delays] Red Line trains are standing Clark/Division due to an unauthorized person on the tracks. Crews working to restore s…,JucheMane,Chicago,2019-11-04 13:12:37
RT @cta: [Significant Delays] Blue Line trains are standing near Pulaski due to an unauthorized person on the tracks. Crews working to rest…,JucheMane,Chicago,2019-11-04 13:12:29
RT @cta: [Major Delays] Loop-bound Purple Line Express trains are running w/residual delays following an earlier mechanical problem at Howa…,transit_tweets,,2019-11-04 12:44:38
RT @cta: [Major Delays] Loop-bound Purple Line Express trains are standing at Howard due to a mechanical problem. Crews working to restore…,transit_tweets,,2019-11-04 12:38:42
@cta train smokers and drivers don’t respond to call buttons,tominrp,"Chicago, IL",2019-11-04 12:34:39
RT @cta: [Significant Delays] Loop-bound Purple Line Express trains are standing at Howard due to a mechanical problem. Crews working to re…,transit_tweets,,2019-11-04 12:34:30
RT @cta: [Minor Delays] Loop-bound Purple Line Express trains are standing at Howard due to a mechanical problem. Crews working to restore…,transit_tweets,,2019-11-04 12:33:20
@cta is there a reason why bus drivers sit through green lights when nobody is needing to get on the bus and there… https://t.co/pB41ywpEGs,KatiMiddleton,"Chicago, IL",2019-11-04 12:19:04
"@cta what is going on with the driver of this purple line train this morning (1st train to loop)? Slow, jerky ride… https://t.co/gtnEB3X6LE",mattzigzagu,Chicago,2019-11-04 11:57:37
@cta thanks for the 20+ min gap in between east bound diversey buses this morning. And now I get to miss my train.,jennbrazen,"Chicago, IL",2019-11-04 11:41:30
@cta Do y'all get paid for how many homeless people ride the train? Everyday paying people like me get on while the… https://t.co/9Dc3PxJ2gT,BigRichh79,Chicago,2019-11-04 11:36:34
RT @cta: [Significant Delays] Dempster-Skokie-bound Yellow Line trains are standing at Howard. Crews working to restore service.,transit_tweets,,2019-11-04 11:18:32
"#365gooddeeds #3, 4:45am Bus #6  same people every morning for 10 years. This am one of us shared his nomination fo… https://t.co/sppQXpnlVZ",mokersel,Neubauer Collegium Fellow,2019-11-04 10:51:49
@cta he need to be fired in real life 4 not knowing me,majors_janice,"Oak Forest, IL",2019-11-04 10:38:49
@cta I knew that dude was a fire when I seen him!,majors_janice,"Oak Forest, IL",2019-11-04 10:37:22
RT @cta: [Significant Delays] Blue Line trains are running w/residual delays following an earlier unauthorized person on the tracks near Pu…,transit_tweets,,2019-11-04 08:49:05
Hey @cta what's the problem here? https://t.co/pNI7tS2K2B,thankdogfordog,The Library,2019-11-04 07:08:11
@cta maybe don’t work at 1 am when everything is blocked out and your crews don’t do shit during the day. Also mayb… https://t.co/ncF5WlamEQ,querdcast,"Chicago, IL",2019-11-04 07:03:18
RT @cta: [Significant Delays] Blue Line trains are standing near Pulaski due to an unauthorized person on the tracks. Crews working to rest…,thestormwithin,,2019-11-04 05:42:56
RT @cta: [Significant Delays] Blue Line trains are standing near Pulaski due to an unauthorized person on the tracks. Crews working to rest…,transit_tweets,,2019-11-04 05:42:56
RT @cta: [Significant Delays] Blue Line trains are running w/residual delays following an earlier unauthorized person on the tracks near Pu…,harrylee773,Chicago,2019-11-04 05:39:44
Just a typical day on the @CTA!!! https://t.co/1E9a6WzkO3,Lx__Richard,"Chicago, IL",2019-11-04 04:33:51
"Classic @cta ‘do nothing’ attitude, fare evasion happens directly in front of the customer service personnel in the… https://t.co/0iNDKY4fAK",Mchandler07,"Chicago, IL",2019-11-04 04:20:55
Union School District Teachers Are United: You can't put students first if you keep putting teachers last… https://t.co/Pct4xvckA2,UDEAcares,"San Jose, CA",2019-11-04 03:19:02
"@cta THEN THE CONDUCTOR BARKED AT THE WOMAN HOLDING THE DOORS!!!!!

IF SHE DIDN'T - PEACE TO HER - I WOULD HAVE BEE… https://t.co/nYaMDpqusZ",southsidestvn,HAIL JESUS,2019-11-04 03:16:35
"@cta DEAR CTA:

AT 95TH YOUR GREEN SIGN POINTED AT ONE TRAIN AND SAID IT WAS LEAVING AND THE DOORS OPEN,

AFTER A F… https://t.co/RcAnXft9r1",southsidestvn,HAIL JESUS,2019-11-04 03:13:50
"RT @cta: [Minor Delays / Reroute] 115 Pullman/115th buses are temporarily rerouted via 115th, Michigan, 119th, Wentworth, and 115th due to,…",huskeeman82,"Chicago, IL",2019-11-04 03:09:01
"RT @cta: [Minor Delays / Reroute] 115 Pullman/115th buses are temporarily rerouted via 115th, Michigan, 119th, Wentworth, and 115th due to,…",transit_tweets,,2019-11-04 03:08:00
"RT @cta: [Minor Delays / Reroute] 115 Pullman/115th buses are temporarily rerouted via 115th, Michigan, 119th, Wentworth, and 115th due to,…",MikePTraffic,"Chicago, IL",2019-11-04 02:58:12
RT @cta: [Minor Delays] Harlem-bnd Grn Kimball-bnd Brn Line trains are running w/residual delays following an earlier police activity at Ad…,transit_tweets,,2019-11-04 02:07:37
